time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2024-01-09 10:00,16.21,0,335.35,87.57,5.65,8e-04,0
2024-01-09 11:00,16.05,0,335.35,87.53,4.56,8e-04,0
2024-01-09 12:00,15.88,0,335.35,87.48,3.52,8e-04,0
2024-01-09 13:00,15.76,0,313,88.14,4.46,8e-04,0
2024-01-09 14:00,15.65,0,313,88.8,5.44,8e-04,0
2024-01-09 15:00,15.53,0,313,89.45,6.43,8e-04,0
2024-01-09 16:00,15.35,0,313,89.58,4.53,8e-04,0
2024-01-09 17:00,15.17,0,313,89.72,2.63,8e-04,0
2024-01-09 18:00,14.99,0,313,89.85,0.8,8e-04,0
2024-01-09 19:00,15.26,0,313.93,88.69,1.32,8e-04,0
2024-01-09 20:00,15.54,52.48,313.93,87.53,1.91,8e-04,0
2024-01-09 21:00,15.82,244.91,313.93,86.37,2.53,8e-04,0
2024-01-09 22:00,16.51,435.23,313.93,82.23,2.98,8e-04,0
2024-01-09 23:00,17.19,610.49,313.93,78.09,3.46,8e-04,0
2024-01-10 00:00,17.88,827.32,313.93,73.95,3.95,8e-04,0
2024-01-10 01:00,17.86,948.51,324.12,73.87,4.99,8e-04,0
2024-01-10 02:00,17.85,1020.96,324.12,73.79,6.03,8e-04,0
2024-01-10 03:00,17.83,1039.75,324.12,73.71,7.07,8e-04,0
2024-01-10 04:00,18.16,1003.58,324.12,70.63,6.49,8e-04,0
2024-01-10 05:00,18.5,914.9,324.12,67.55,5.91,8e-04,0
2024-01-10 06:00,18.84,779.75,324.12,64.47,5.35,8e-04,0
2024-01-10 07:00,18.33,607.33,322,68.03,5.2,8e-04,0
2024-01-10 08:00,17.83,409.37,322,71.59,5.06,8e-04,0
2024-01-10 09:00,17.32,199.36,322,75.14,4.92,8e-04,0
2024-01-10 10:00,16.93,0,322,77.76,4.14,8e-04,0
2024-01-10 11:00,16.53,0,322,80.38,3.36,8e-04,0
2024-01-10 12:00,16.14,0,322,83,2.57,8e-04,0
2024-01-10 13:00,15.97,0,309,84.7,2.9,8e-04,0
2024-01-10 14:00,15.8,0,309,86.39,3.23,8e-04,0
2024-01-10 15:00,15.63,0,309,88.08,3.56,8e-04,0
2024-01-10 16:00,15.51,0,309,87.51,3.3,8e-04,0
2024-01-10 17:00,15.39,0,309,86.94,3.19,8e-04,0
2024-01-10 18:00,15.27,0,309,86.37,3.27,8e-04,0
2024-01-10 19:00,15.41,0,300,85.55,3.28,8e-04,0
2024-01-10 20:00,15.55,54.29,300,84.74,3.29,8e-04,0
2024-01-10 21:00,15.69,264.28,300,83.92,3.3,8e-04,0
2024-01-10 22:00,16.43,472.08,300,76.88,3.33,8e-04,0
2024-01-10 23:00,17.18,663.52,300,69.84,3.35,8e-04,0
2024-01-11 00:00,17.93,836.33,300,62.8,3.38,8e-04,0
2024-01-11 01:00,19.13,959.52,322,58.72,3.69,8e-04,0
2024-01-11 02:00,20.33,1033.34,322,54.63,4.29,8e-04,0
2024-01-11 03:00,21.53,1052.76,322,50.54,5.08,8e-04,0
2024-01-11 04:00,21.43,1016.44,322,53.24,4.92,8e-04,0
2024-01-11 05:00,21.33,926.85,322,55.94,4.77,8e-04,0
2024-01-11 06:00,21.24,790.08,322,58.63,4.62,8e-04,0
2024-01-11 07:00,20.45,615.45,319.19,63.31,5.62,8e-04,0
2024-01-11 08:00,19.66,414.83,319.19,67.99,6.69,8e-04,0
2024-01-11 09:00,18.87,201.89,319.19,72.67,7.81,8e-04,0
2024-01-11 10:00,18.24,0,319.19,75.28,5.73,8e-04,0
2024-01-11 11:00,17.61,0,319.19,77.9,3.67,8e-04,0
2024-01-11 12:00,16.98,0,319.19,80.51,1.73,8e-04,0
2024-01-11 13:00,17.13,0,311,77.44,0.84,8e-04,0
2024-01-11 14:00,17.28,0,311,74.37,0.3,8e-04,0
2024-01-11 15:00,17.42,0,311,71.3,1.08,8e-04,0
2024-01-11 16:00,17.41,0,311,71.43,0.96,8e-04,0
2024-01-11 17:00,17.4,0,311,71.56,1.14,8e-04,0
2024-01-11 18:00,17.39,0,311,71.69,1.53,8e-04,0
2024-01-11 19:00,18.3,0,321.33,66.07,1.91,8e-04,0
2024-01-11 20:00,19.22,51.98,321.33,60.44,2.44,8e-04,0
2024-01-11 21:00,20.13,264.89,321.33,54.82,3.05,8e-04,0
2024-01-11 22:00,22.07,475.67,321.33,49.43,3.07,8e-04,0
2024-01-11 23:00,24.01,669.96,321.33,44.04,3.13,8e-04,0
2024-01-12 00:00,25.94,809.54,321.33,38.65,3.23,8e-04,0
2024-01-12 01:00,27.54,929.45,356,34.68,2.28,8e-04,0
2024-01-12 02:00,29.13,1001.46,356,30.7,2.78,8e-04,0
2024-01-12 03:00,30.73,1020.67,356,26.73,4.26,8e-04,0
2024-01-12 04:00,29.87,985.74,356,29.41,5.03,8e-04,0
2024-01-12 05:00,29.01,899.06,356,32.1,5.98,8e-04,0
2024-01-12 06:00,28.15,766.52,356,34.78,7.06,8e-04,0
2024-01-12 07:00,26.27,597.14,340.8,40.44,7.28,8e-04,0
2024-01-12 08:00,24.39,402.44,340.8,46.09,7.5,8e-04,0
2024-01-12 09:00,22.52,195.69,340.8,51.75,7.72,8e-04,0
2024-01-12 10:00,21.62,0,340.8,56.9,6.34,8e-04,0
2024-01-12 11:00,20.73,0,340.8,62.05,5.09,8e-04,0
2024-01-12 12:00,19.83,0,340.8,67.21,4.1,8e-04,0
2024-01-12 13:00,19.65,0,317.98,67.25,4.03,8e-04,0
2024-01-12 14:00,19.47,0,317.98,67.29,3.97,8e-04,0
2024-01-12 15:00,19.29,0,317.98,67.33,3.92,8e-04,0
2024-01-12 16:00,18.96,0,317.98,71.21,3.36,8e-04,0
2024-01-12 17:00,18.64,0,317.98,75.08,2.89,8e-04,0
2024-01-12 18:00,18.31,0,317.98,78.96,2.53,8e-04,0
2024-01-12 19:00,18.91,0,340,72.96,2.83,8e-04,0
2024-01-12 20:00,19.52,47.46,340,66.95,3.45,8e-04,0
2024-01-12 21:00,20.12,254.18,340,60.95,4.26,8e-04,0
2024-01-12 22:00,19.75,458.92,340,65.66,5.13,8e-04,0
2024-01-12 23:00,19.38,647.74,340,70.37,6.31,8e-04,0
2024-01-13 00:00,19.01,615.96,340,75.07,7.67,8e-04,0
2024-01-13 01:00,19.76,707.71,370,70.53,8.07,8e-04,0
2024-01-13 02:00,20.51,762.93,370,65.98,8.51,8e-04,0
2024-01-13 03:00,21.27,777.85,370,61.43,8.97,8e-04,0
2024-01-13 04:00,21.12,751.44,370,63.05,8.94,8e-04,0
2024-01-13 05:00,20.97,685.51,370,64.67,8.96,8e-04,0
2024-01-13 06:00,20.82,584.53,370,66.29,9.03,8e-04,0
2024-01-13 07:00,20.07,455.38,358.19,70.46,9.17,8e-04,0
2024-01-13 08:00,19.32,306.84,358.19,74.62,9.34,8e-04,0
2024-01-13 09:00,18.57,149.03,358.19,78.78,9.52,8e-04,0
2024-01-13 10:00,18.14,0,358.19,79.16,9.29,8e-04,0
2024-01-13 11:00,17.7,0,358.19,79.55,9.06,8e-04,0
2024-01-13 12:00,17.27,0,358.19,79.93,8.84,8e-04,0
2024-01-13 13:00,17.54,0,332,73.08,8.83,8e-04,0
2024-01-13 14:00,17.81,0,332,66.23,9.06,8e-04,0
2024-01-13 15:00,18.08,0,332,59.37,9.53,8e-04,0
2024-01-13 16:00,17.23,0,332,60.63,8.72,8e-04,0
2024-01-13 17:00,16.38,0,332,61.89,7.98,8e-04,0
2024-01-13 18:00,15.53,0,332,63.15,7.34,8e-04,0
2024-01-13 19:00,15.35,0,323,64.46,7.97,8e-04,0
2024-01-13 20:00,15.18,33.89,323,65.78,8.61,8e-04,0
2024-01-13 21:00,15,191.67,323,67.1,9.26,8e-04,0
2024-01-13 22:00,16.29,348.01,323,61.49,7.89,8e-04,0
2024-01-13 23:00,17.58,492.26,323,55.89,6.54,8e-04,0
2024-01-14 00:00,18.87,785.02,323,50.29,5.23,8e-04,0
2024-01-14 01:00,19.65,902.61,341,49.45,5.85,8e-04,0
2024-01-14 02:00,20.43,973.52,341,48.61,6.62,8e-04,0
2024-01-14 03:00,21.22,992.92,341,47.76,7.5,8e-04,0
2024-01-14 04:00,20.76,959.48,341,51.85,7.99,8e-04,0
2024-01-14 05:00,20.3,875.47,341,55.94,8.49,8e-04,0
2024-01-14 06:00,19.84,746.59,341,60.03,9.02,8e-04,0
2024-01-14 07:00,19.63,581.62,321,61.39,8.98,8e-04,0
2024-01-14 08:00,19.43,391.79,321,62.76,8.94,8e-04,0
2024-01-14 09:00,19.23,190.02,321,64.12,8.9,8e-04,0
2024-01-14 10:00,19.35,0,321,60.86,8.09,8e-04,0
2024-01-14 11:00,19.48,0,321,57.59,7.66,8e-04,0
2024-01-14 12:00,19.6,0,321,54.32,7.67,8e-04,0
2024-01-14 13:00,18.68,0,301,57.03,7.04,8e-04,0
2024-01-14 14:00,17.77,0,301,59.75,6.41,8e-04,0
2024-01-14 15:00,16.85,0,301,62.46,5.79,8e-04,0
2024-01-14 16:00,16.4,0,301,63.44,5.39,8e-04,0
2024-01-14 17:00,15.96,0,301,64.41,4.99,8e-04,0
2024-01-14 18:00,15.51,0,301,65.39,4.59,8e-04,0
2024-01-14 19:00,15.48,0,307,68.19,4.55,8e-04,0
2024-01-14 20:00,15.45,40.3,307,71,4.54,8e-04,0
2024-01-14 21:00,15.43,242.04,307,73.8,4.57,8e-04,0
2024-01-14 22:00,16.41,442.02,307,70.28,4.04,8e-04,0
2024-01-14 23:00,17.39,626.61,307,66.77,3.52,8e-04,0
2024-01-15 00:00,18.38,775.78,307,63.25,3.02,8e-04,0
2024-01-15 01:00,20.09,892.64,354,60.44,2.69,8e-04,0
2024-01-15 02:00,21.81,963.26,354,57.62,3.25,8e-04,0
2024-01-15 03:00,23.53,982.81,354,54.8,4.37,8e-04,0
2024-01-15 04:00,23.29,949.96,354,57.92,5.23,8e-04,0
2024-01-15 05:00,23.06,866.93,354,61.04,6.09,8e-04,0
2024-01-15 06:00,22.83,739.38,354,64.16,6.95,8e-04,0
2024-01-15 07:00,22.06,575.97,367,67.99,6.42,8e-04,0
2024-01-15 08:00,21.29,387.83,367,71.82,5.88,8e-04,0
2024-01-15 09:00,20.52,187.78,367,75.65,5.35,8e-04,0
2024-01-15 10:00,19.83,0,367,79.84,4.04,8e-04,0
2024-01-15 11:00,19.15,0,367,84.03,2.77,8e-04,0
2024-01-15 12:00,18.46,0,367,88.22,1.67,8e-04,0
2024-01-15 13:00,18.69,0,363,86.22,0.82,8e-04,0
2024-01-15 14:00,18.92,0,363,84.22,0.2,8e-04,0
2024-01-15 15:00,19.16,0,363,82.23,0.95,8e-04,0
2024-01-15 16:00,19.49,0,363,79.37,1.93,8e-04,0
2024-01-15 17:00,19.82,0,363,76.5,2.93,8e-04,0
2024-01-15 18:00,20.16,0,363,73.64,3.93,8e-04,0
2024-01-15 19:00,20.93,0,377,72.93,4.05,8e-04,0
2024-01-15 20:00,21.7,36.93,377,72.21,4.18,8e-04,0
2024-01-15 21:00,22.48,236.95,377,71.5,4.3,8e-04,0
2024-01-15 22:00,23.86,435.3,377,65.1,2.09,8e-04,0
2024-01-15 23:00,25.25,618.48,377,58.69,0.78,8e-04,0
2024-01-16 00:00,26.64,694.05,377,52.29,2.7,8e-04,0
2024-01-16 01:00,25.79,799.19,373,53.74,4.57,8e-04,0
2024-01-16 02:00,24.94,862.84,373,55.2,6.73,8e-04,0
2024-01-16 03:00,24.09,880.67,373,56.65,8.96,8e-04,0
2024-01-16 04:00,22.99,851.45,373,62.93,8.92,8e-04,0
2024-01-16 05:00,21.89,777.16,373,69.21,8.87,8e-04,0
2024-01-16 06:00,20.79,662.85,373,75.5,8.82,8e-04,0
2024-01-16 07:00,19.7,516.31,385,80.98,8.37,8e-04,0
2024-01-16 08:00,18.61,347.5,385,86.46,7.97,8e-04,0
2024-01-16 09:00,17.52,167.92,385,91.95,7.62,8e-04,0
2024-01-16 10:00,17.28,0,385,88.63,6.89,8e-04,0
2024-01-16 11:00,17.05,0,385,85.32,6.25,8e-04,0
2024-01-16 12:00,16.82,0,385,82,5.72,8e-04,0
2024-01-16 13:00,16.66,0,370,82.69,5.84,8e-04,0
2024-01-16 14:00,16.5,0,370,83.38,6.02,8e-04,0
2024-01-16 15:00,16.34,0,370,84.07,6.24,8e-04,0
2024-01-16 16:00,16.26,0,370,82.73,6.65,8e-04,0
2024-01-16 17:00,16.18,0,370,81.4,7.06,8e-04,0
2024-01-16 18:00,16.09,0,370,80.06,7.47,8e-04,0
2024-01-16 19:00,15.86,0,359,81.59,8.01,8e-04,0
2024-01-16 20:00,15.63,30.4,359,83.12,8.69,8e-04,0
2024-01-16 21:00,15.4,209.95,359,84.65,9.48,8e-04,0
2024-01-16 22:00,15.64,388.07,359,75.69,9.03,8e-04,0
2024-01-16 23:00,15.89,552.63,359,66.72,8.68,8e-04,0
2024-01-17 00:00,16.14,703.92,359,57.76,8.42,8e-04,0
2024-01-17 01:00,16.22,811.15,318,58.71,8.66,8e-04,0
2024-01-17 02:00,16.3,876.19,318,59.65,8.89,8e-04,0
2024-01-17 03:00,16.39,894.61,318,60.6,9.13,8e-04,0
2024-01-17 04:00,16.35,865.14,318,60.5,9.07,8e-04,0
2024-01-17 05:00,16.3,789.77,318,60.41,9.01,8e-04,0
2024-01-17 06:00,16.26,673.63,318,60.31,8.95,8e-04,0
2024-01-17 07:00,15.89,524.63,318,62.56,8.53,8e-04,0
2024-01-17 08:00,15.53,352.9,318,64.81,8.13,8e-04,0
2024-01-17 09:00,15.16,170.15,318,67.06,7.75,8e-04,0
2024-01-17 10:00,15.3,0,318,65.49,7.34,8e-04,0
2024-01-17 11:00,15.44,0,318,63.91,6.97,8e-04,0
2024-01-17 12:00,15.58,0,318,62.34,6.62,8e-04,0
2024-01-17 13:00,15.42,0,355,65.48,6.27,8e-04,0
2024-01-17 14:00,15.27,0,355,68.62,5.94,8e-04,0
2024-01-17 15:00,15.11,0,355,71.76,5.62,8e-04,0
2024-01-17 16:00,15.08,0,355,70.6,5.43,8e-04,0
2024-01-17 17:00,15.06,0,355,69.44,5.31,8e-04,0
2024-01-17 18:00,15.03,0,355,68.27,5.28,8e-04,0
2024-01-17 19:00,15.2,0,363,67.5,5.7,8e-04,0
2024-01-17 20:00,15.37,28.11,363,66.72,6.13,8e-04,0
2024-01-17 21:00,15.54,210.83,363,65.95,6.56,8e-04,0
2024-01-17 22:00,15.9,392.18,363,64.03,6.69,8e-04,0
2024-01-17 23:00,16.26,559.79,363,62.11,6.88,8e-04,0
2024-01-18 00:00,16.62,793.57,363,60.18,7.13,8e-04,0
2024-01-18 01:00,16.89,915.14,308.77,59.17,6.95,8e-04,0
2024-01-18 02:00,17.15,989.02,308.77,58.15,6.77,8e-04,0
2024-01-18 03:00,17.42,1010.15,308.77,57.14,6.59,8e-04,0
2024-01-18 04:00,17.23,977.09,308.77,58.89,7.03,8e-04,0
2024-01-18 05:00,17.05,892.09,308.77,60.64,7.52,8e-04,0
2024-01-18 06:00,16.86,760.92,308.77,62.39,8.06,8e-04,0
2024-01-18 07:00,16.38,592.5,304,65.34,7.72,8e-04,0
2024-01-18 08:00,15.9,398.3,304,68.3,7.49,8e-04,0
2024-01-18 09:00,15.42,191.54,304,71.25,7.39,8e-04,0
2024-01-18 10:00,15.01,0,304,73.31,6.34,8e-04,0
2024-01-18 11:00,14.59,0,304,75.37,5.29,8e-04,0
2024-01-18 12:00,14.17,0,304,77.43,4.24,8e-04,0
2024-01-18 13:00,14.11,0,315,78.15,3.85,8e-04,0
2024-01-18 14:00,14.04,0,315,78.87,3.45,8e-04,0
2024-01-18 15:00,13.98,0,315,79.59,3.06,8e-04,0
2024-01-18 16:00,13.79,0,315,78.94,2.53,8e-04,0
2024-01-18 17:00,13.61,0,315,78.29,2.24,8e-04,0
2024-01-18 18:00,13.42,0,315,77.64,2.29,8e-04,0
2024-01-18 19:00,13.57,0,292.81,77.99,2.36,8e-04,0
2024-01-18 20:00,13.71,28.58,292.81,78.34,2.56,8e-04,0
2024-01-18 21:00,13.85,235.29,292.81,78.7,2.86,8e-04,0
2024-01-18 22:00,14.82,440.52,292.81,72.93,3.09,8e-04,0
2024-01-18 23:00,15.8,630.29,292.81,67.16,3.36,8e-04,0
2024-01-19 00:00,16.77,788.25,292.81,61.4,3.66,8e-04,0
2024-01-19 01:00,18.37,909.68,320.19,55.31,2.89,8e-04,0
2024-01-19 02:00,19.96,983.6,320.19,49.22,2.97,8e-04,0
2024-01-19 03:00,21.56,1004.96,320.19,43.13,3.83,8e-04,0
2024-01-19 04:00,21.3,972.29,320.19,45.46,4.48,8e-04,0
2024-01-19 05:00,21.04,887.8,320.19,47.79,5.19,8e-04,0
2024-01-19 06:00,20.79,757.25,320.19,50.11,5.92,8e-04,0
2024-01-19 07:00,20.23,589.51,317.19,53.12,5.55,8e-04,0
2024-01-19 08:00,19.67,396,317.19,56.12,5.17,8e-04,0
2024-01-19 09:00,19.11,189.9,317.19,59.13,4.8,8e-04,0
2024-01-19 10:00,18.25,0,317.19,64.19,3.65,8e-04,0
2024-01-19 11:00,17.39,0,317.19,69.26,2.52,8e-04,0
2024-01-19 12:00,16.53,0,317.19,74.33,1.49,8e-04,0
2024-01-19 13:00,16.72,0,317,71.37,1.48,8e-04,0
2024-01-19 14:00,16.91,0,317,68.41,1.59,8e-04,0
2024-01-19 15:00,17.1,0,317,65.45,1.81,8e-04,0
2024-01-19 16:00,17.47,0,317,61.64,1.29,8e-04,0
2024-01-19 17:00,17.83,0,317,57.83,1.52,8e-04,0
2024-01-19 18:00,18.19,0,317,54.02,2.28,8e-04,0
2024-01-19 19:00,18.89,0,337,49.03,2.72,8e-04,0
2024-01-19 20:00,19.58,25.24,337,44.04,3.29,8e-04,0
2024-01-19 21:00,20.27,231.3,337,39.04,3.91,8e-04,0
2024-01-19 22:00,22.72,435.96,337,36.13,3.59,8e-04,0
2024-01-19 23:00,25.16,625.26,337,33.22,3.83,8e-04,0
2024-01-20 00:00,27.6,773.47,337,30.31,4.56,8e-04,0
2024-01-20 01:00,27.89,893.3,359,29.93,4.41,8e-04,0
2024-01-20 02:00,28.18,966.36,359,29.54,5.47,8e-04,0
2024-01-20 03:00,28.48,987.67,359,29.16,7.23,8e-04,0
2024-01-20 04:00,26.69,955.76,359,36.23,7.14,8e-04,0
2024-01-20 05:00,24.91,872.79,359,43.3,7.26,8e-04,0
2024-01-20 06:00,23.12,744.41,359,50.37,7.57,8e-04,0
2024-01-20 07:00,21.44,579.36,328,57.7,7.31,8e-04,0
2024-01-20 08:00,19.75,388.86,328,65.04,7.05,8e-04,0
2024-01-20 09:00,18.07,185.89,328,72.37,6.8,8e-04,0
2024-01-20 10:00,17.55,0,328,75.98,6.82,8e-04,0
2024-01-20 11:00,17.04,0,328,79.59,6.86,8e-04,0
2024-01-20 12:00,16.52,0,328,83.21,6.91,8e-04,0
2024-01-20 13:00,16.27,0,314,82.58,7.07,8e-04,0
2024-01-20 14:00,16.02,0,314,81.95,7.25,8e-04,0
2024-01-20 15:00,15.77,0,314,81.33,7.44,8e-04,0
2024-01-20 16:00,15.66,0,314,80.02,7.18,8e-04,0
2024-01-20 17:00,15.56,0,314,78.72,6.92,8e-04,0
2024-01-20 18:00,15.45,0,314,77.41,6.67,8e-04,0
2024-01-20 19:00,15.63,0,313,77.77,6.79,8e-04,0
2024-01-20 20:00,15.82,21.64,313,78.13,6.92,8e-04,0
2024-01-20 21:00,16,224.57,313,78.48,7.08,8e-04,0
2024-01-20 22:00,16.54,426.18,313,75.32,6.83,8e-04,0
2024-01-20 23:00,17.08,612.75,313,72.16,6.59,8e-04,0
2024-01-21 00:00,17.62,800.57,313,69,6.35,8e-04,0
2024-01-21 01:00,17.89,925.29,323,67.55,6.22,8e-04,0
2024-01-21 02:00,18.16,1001.46,323,66.11,6.11,8e-04,0
2024-01-21 03:00,18.43,1023.87,323,64.66,6,8e-04,0
2024-01-21 04:00,18.31,990.98,323,65.88,6.63,8e-04,0
2024-01-21 05:00,18.19,905.03,323,67.11,7.26,8e-04,0
2024-01-21 06:00,18.06,771.86,323,68.33,7.9,8e-04,0
2024-01-21 07:00,17.62,600.53,311,70.94,7.74,8e-04,0
2024-01-21 08:00,17.18,402.7,311,73.55,7.62,8e-04,0
2024-01-21 09:00,16.74,191.83,311,76.16,7.54,8e-04,0
2024-01-21 10:00,16.43,0,311,75.89,7.23,8e-04,0
2024-01-21 11:00,16.13,0,311,75.62,6.93,8e-04,0
2024-01-21 12:00,15.82,0,311,75.35,6.63,8e-04,0
2024-01-21 13:00,15.76,0,305,76.2,6.75,8e-04,0
2024-01-21 14:00,15.71,0,305,77.05,6.93,8e-04,0
2024-01-21 15:00,15.65,0,305,77.9,7.18,8e-04,0
2024-01-21 16:00,15.48,0,305,78.91,6.64,8e-04,0
2024-01-21 17:00,15.31,0,305,79.92,6.23,8e-04,0
2024-01-21 18:00,15.14,0,305,80.93,5.99,8e-04,0
2024-01-21 19:00,14.95,0,310,81.35,5.8,8e-04,0
2024-01-21 20:00,14.77,19.11,310,81.77,5.63,8e-04,0
2024-01-21 21:00,14.58,229.92,310,82.19,5.49,8e-04,0
2024-01-21 22:00,15.49,439.44,310,74.75,5.46,8e-04,0
2024-01-21 23:00,16.39,633.39,310,67.32,5.44,8e-04,0
2024-01-22 00:00,17.29,799.49,310,59.88,5.42,8e-04,0
2024-01-22 01:00,18.56,924.74,328,55.46,5.28,8e-04,0
2024-01-22 02:00,19.83,1001.34,328,51.04,5.7,8e-04,0
2024-01-22 03:00,21.1,1024.07,328,46.62,6.58,8e-04,0
2024-01-22 04:00,20.84,991.36,328,47.09,6.51,8e-04,0
2024-01-22 05:00,20.57,905.44,328,47.57,6.45,8e-04,0
2024-01-22 06:00,20.3,772.13,328,48.05,6.38,8e-04,0
2024-01-22 07:00,20.18,600.52,319.64,50.4,5.77,8e-04,0
2024-01-22 08:00,20.06,402.28,319.64,52.75,5.18,8e-04,0
2024-01-22 09:00,19.93,190.91,319.64,55.11,4.62,8e-04,0
2024-01-22 10:00,18.66,0,319.64,63.84,3.97,8e-04,0
2024-01-22 11:00,17.39,0,319.64,72.58,3.33,8e-04,0
2024-01-22 12:00,16.12,0,319.64,81.32,2.7,8e-04,0
2024-01-22 13:00,16.22,0,311.2,79.73,1.7,8e-04,0
2024-01-22 14:00,16.32,0,311.2,78.15,0.8,8e-04,0
2024-01-22 15:00,16.42,0,311.2,76.57,0.75,8e-04,0
2024-01-22 16:00,16.81,0,311.2,74.3,1.85,8e-04,0
2024-01-22 17:00,17.21,0,311.2,72.02,2.98,8e-04,0
2024-01-22 18:00,17.61,0,311.2,69.74,4.11,8e-04,0
2024-01-22 19:00,18.29,0,331,61.58,4.9,8e-04,0
2024-01-22 20:00,18.97,15.75,331,53.42,5.7,8e-04,0
2024-01-22 21:00,19.66,227.07,331,45.25,6.5,8e-04,0
2024-01-22 22:00,22.73,437.16,331,39.36,6.66,8e-04,0
2024-01-22 23:00,25.8,631.71,331,33.47,6.87,8e-04,0
2024-01-23 00:00,28.87,719.52,331,27.58,7.14,8e-04,0
2024-01-23 01:00,30.65,832.87,385,25.91,4.04,8e-04,0
2024-01-23 02:00,32.43,902.29,385,24.24,2,8e-04,0
2024-01-23 03:00,34.21,923.06,385,22.57,3.73,8e-04,0
2024-01-23 04:00,33.49,893.73,385,23.54,4.07,8e-04,0
2024-01-23 05:00,32.77,816.3,385,24.5,4.49,8e-04,0
2024-01-23 06:00,32.05,696.04,385,25.47,4.96,8e-04,0
2024-01-23 07:00,31.4,541.12,371,26.79,4.94,8e-04,0
2024-01-23 08:00,30.74,362.09,371,28.12,4.93,8e-04,0
2024-01-23 09:00,30.09,171.13,371,29.44,4.92,8e-04,0
2024-01-23 10:00,27.14,0,371,40.87,4.36,8e-04,0
2024-01-23 11:00,24.19,0,371,52.3,3.81,8e-04,0
2024-01-23 12:00,21.23,0,371,63.72,3.27,8e-04,0
2024-01-23 13:00,21.06,0,359,63.34,4.23,8e-04,0
2024-01-23 14:00,20.88,0,359,62.95,5.22,8e-04,0
2024-01-23 15:00,20.7,0,359,62.57,6.23,8e-04,0
2024-01-23 16:00,20.05,0,359,69.38,5.81,8e-04,0
2024-01-23 17:00,19.41,0,359,76.19,5.39,8e-04,0
2024-01-23 18:00,18.76,0,359,83.01,4.99,8e-04,0
2024-01-23 19:00,18.48,0,378,84.67,4.7,8e-04,0
2024-01-23 20:00,18.2,11.14,378,86.34,4.42,8e-04,0
2024-01-23 21:00,17.92,202.05,378,88.01,4.16,8e-04,0
2024-01-23 22:00,18.52,391.9,378,83.22,4.41,8e-04,0
2024-01-23 23:00,19.12,567.77,378,78.44,4.88,8e-04,0
2024-01-24 00:00,19.72,433.4,378,73.66,5.53,8e-04,0
2024-01-24 01:00,19.46,502.05,388,74.49,5.96,8e-04,0
2024-01-24 02:00,19.19,544.16,388,75.32,6.43,8e-04,0
2024-01-24 03:00,18.93,556.85,388,76.14,6.94,8e-04,0
2024-01-24 04:00,19.74,539.25,388,71.92,7.22,8e-04,0
2024-01-24 05:00,20.55,492.54,388,67.7,7.54,8e-04,0
2024-01-24 06:00,21.36,419.92,388,63.48,7.89,8e-04,0
2024-01-24 07:00,20.32,326.3,372,68.96,6.79,8e-04,0
2024-01-24 08:00,19.28,218.08,372,74.43,5.73,8e-04,0
2024-01-24 09:00,18.24,102.61,372,79.9,4.71,8e-04,0
2024-01-24 10:00,18.29,0,372,78.96,3.69,8e-04,0
2024-01-24 11:00,18.34,0,372,78.01,2.68,8e-04,0
2024-01-24 12:00,18.39,0,372,77.06,1.7,8e-04,0
2024-01-24 13:00,18.31,0,389,77.9,1.82,8e-04,0
2024-01-24 14:00,18.23,0,389,78.74,1.94,8e-04,0
2024-01-24 15:00,18.16,0,389,79.58,2.07,8e-04,0
2024-01-24 16:00,18.14,0,389,78.82,2.18,8e-04,0
2024-01-24 17:00,18.13,0,389,78.05,2.35,8e-04,0
2024-01-24 18:00,18.12,0,389,77.29,2.56,8e-04,0
2024-01-24 19:00,18.11,0,387,78.17,2.78,8e-04,0
2024-01-24 20:00,18.1,4.86,387,79.05,3.1,8e-04,0
2024-01-24 21:00,18.08,120.3,387,79.93,3.48,8e-04,0
2024-01-24 22:00,18.58,235.13,387,78.83,2.85,8e-04,0
2024-01-24 23:00,19.08,341.54,387,77.74,2.3,8e-04,0
2024-01-25 00:00,19.58,190.07,387,76.64,1.87,8e-04,0
2024-01-25 01:00,19.35,220.35,393,75.83,1.92,8e-04,0
2024-01-25 02:00,19.12,238.94,393,75.02,2.1,8e-04,0
2024-01-25 03:00,18.89,244.58,393,74.2,2.38,8e-04,0
2024-01-25 04:00,17.76,236.89,393,77.74,3.31,8e-04,0
2024-01-25 05:00,16.63,216.37,393,81.28,4.39,8e-04,0
2024-01-25 06:00,15.5,184.43,393,84.83,5.54,8e-04,0
2024-01-25 07:00,15.15,143.25,378,84.33,5.88,8e-04,0
2024-01-25 08:00,14.79,95.61,378,83.84,6.25,8e-04,0
2024-01-25 09:00,14.43,44.77,378,83.34,6.63,8e-04,0
2024-01-25 10:00,14.85,0,378,77.26,3.77,8e-04,0
2024-01-25 11:00,15.27,0,378,71.17,1.64,8e-04,0
2024-01-25 12:00,15.69,0,378,65.09,3.08,8e-04,0
2024-01-25 13:00,15.45,0,320,71.1,3.29,8e-04,0
2024-01-25 14:00,15.2,0,320,77.11,4.44,8e-04,0
2024-01-25 15:00,14.96,0,320,83.13,6.01,8e-04,0
2024-01-25 16:00,15.44,0,320,83.23,6.33,8e-04,0
2024-01-25 17:00,15.93,0,320,83.34,6.75,8e-04,0
